"book_name","department","study_level","read_count"
"Outsider, The","DANCE","UNDERGRAD",20
"Outsider, The","ECONOMICS","GRAD",20
"Outsider, The","ECONOMICS","UNDERGRAD",18
"Outsider, The","ENGLISH","GRAD",27
"Outsider, The","ENGLISH","UNDERGRAD",11
"Outsider, The","MATHEMATICS","GRAD",15
"Outsider, The","MATHEMATICS","UNDERGRAD",22
"Outsider, The","POLITICAL_SCIENCE","GRAD",26
"Outsider, The","POLITICAL_SCIENCE","UNDERGRAD",21
"Outsider, The","PSYCHOLOGY","GRAD",14
"Outsider, The","PSYCHOLOGY","UNDERGRAD",20
"Outsider, The","STATISTICS","GRAD",29
"Outsider, The","STATISTICS","UNDERGRAD",20
"Oxford book of Modern Science Writing","COMPUTER_SCIENCE","GRAD",26
"Oxford book of Modern Science Writing","COMPUTER_SCIENCE","UNDERGRAD",24
"Oxford book of Modern Science Writing","DANCE","GRAD",14
"Oxford book of Modern Science Writing","DANCE","UNDERGRAD",19
"Oxford book of Modern Science Writing","ECONOMICS","GRAD",25
"Oxford book of Modern Science Writing","ECONOMICS","UNDERGRAD",22
"Oxford book of Modern Science Writing","ENGLISH","GRAD",20
"Oxford book of Modern Science Writing","ENGLISH","UNDERGRAD",14
"Oxford book of Modern Science Writing","MATHEMATICS","GRAD",25
"Oxford book of Modern Science Writing","MATHEMATICS","UNDERGRAD",20
"Oxford book of Modern Science Writing","POLITICAL_SCIENCE","GRAD",17
"Oxford book of Modern Science Writing","POLITICAL_SCIENCE","UNDERGRAD",22
"Oxford book of Modern Science Writing","PSYCHOLOGY","GRAD",19
"Oxford book of Modern Science Writing","PSYCHOLOGY","UNDERGRAD",30
"Oxford book of Modern Science Writing","STATISTICS","GRAD",22
"Oxford book of Modern Science Writing","STATISTICS","UNDERGRAD",23
"Pattern Classification","COMPUTER_SCIENCE","GRAD",29
"Pattern Classification","COMPUTER_SCIENCE","UNDERGRAD",17
"Pattern Classification","DANCE","GRAD",17
"Pattern Classification","DANCE","UNDERGRAD",19
"Pattern Classification","ECONOMICS","GRAD",21
"Pattern Classification","ECONOMICS","UNDERGRAD",13
"Pattern Classification","ENGLISH","GRAD",14
"Pattern Classification","ENGLISH","UNDERGRAD",16
"Pattern Classification","MATHEMATICS","GRAD",13
"Pattern Classification","MATHEMATICS","UNDERGRAD",23
"Pattern Classification","POLITICAL_SCIENCE","GRAD",26
"Pattern Classification","POLITICAL_SCIENCE","UNDERGRAD",25
"Pattern Classification","PSYCHOLOGY","GRAD",32
"Pattern Classification","PSYCHOLOGY","UNDERGRAD",21
"Pattern Classification","STATISTICS","GRAD",19
"Pattern Classification","STATISTICS","UNDERGRAD",14
"Phantom of Manhattan, The","COMPUTER_SCIENCE","GRAD",19
"Phantom of Manhattan, The","COMPUTER_SCIENCE","UNDERGRAD",17
"Phantom of Manhattan, The","DANCE","GRAD",14
"Phantom of Manhattan, The","DANCE","UNDERGRAD",18
"Phantom of Manhattan, The","ECONOMICS","GRAD",17
"Phantom of Manhattan, The","ECONOMICS","UNDERGRAD",22
"Phantom of Manhattan, The","ENGLISH","GRAD",23
"Phantom of Manhattan, The","ENGLISH","UNDERGRAD",19
"Phantom of Manhattan, The","MATHEMATICS","GRAD",23
"Phantom of Manhattan, The","MATHEMATICS","UNDERGRAD",30
"Phantom of Manhattan, The","POLITICAL_SCIENCE","GRAD",24
"Phantom of Manhattan, The","POLITICAL_SCIENCE","UNDERGRAD",19
"Phantom of Manhattan, The","PSYCHOLOGY","GRAD",26
"Phantom of Manhattan, The","PSYCHOLOGY","UNDERGRAD",24
"Phantom of Manhattan, The","STATISTICS","GRAD",27
"Phantom of Manhattan, The","STATISTICS","UNDERGRAD",16
"Philosophy: Who Needs It","COMPUTER_SCIENCE","GRAD",20
"Philosophy: Who Needs It","COMPUTER_SCIENCE","UNDERGRAD",19
"Philosophy: Who Needs It","DANCE","GRAD",21
"Philosophy: Who Needs It","DANCE","UNDERGRAD",17
"Philosophy: Who Needs It","ECONOMICS","GRAD",29
"Philosophy: Who Needs It","ECONOMICS","UNDERGRAD",26
"Philosophy: Who Needs It","ENGLISH","GRAD",23
"Philosophy: Who Needs It","ENGLISH","UNDERGRAD",16
"Philosophy: Who Needs It","MATHEMATICS","GRAD",24
"Philosophy: Who Needs It","MATHEMATICS","UNDERGRAD",21
"Philosophy: Who Needs It","POLITICAL_SCIENCE","GRAD",16
"Philosophy: Who Needs It","POLITICAL_SCIENCE","UNDERGRAD",24
"Philosophy: Who Needs It","PSYCHOLOGY","GRAD",24
"Philosophy: Who Needs It","PSYCHOLOGY","UNDERGRAD",26
"Philosophy: Who Needs It","STATISTICS","GRAD",26
"Philosophy: Who Needs It","STATISTICS","UNDERGRAD",20
"Physics & Philosophy","COMPUTER_SCIENCE","GRAD",22
"Physics & Philosophy","COMPUTER_SCIENCE","UNDERGRAD",16
"Physics & Philosophy","DANCE","GRAD",23
"Physics & Philosophy","DANCE","UNDERGRAD",24
"Physics & Philosophy","ECONOMICS","GRAD",13
"Physics & Philosophy","ECONOMICS","UNDERGRAD",15
"Physics & Philosophy","ENGLISH","GRAD",22
"Physics & Philosophy","ENGLISH","UNDERGRAD",18
"Physics & Philosophy","MATHEMATICS","GRAD",30
"Physics & Philosophy","MATHEMATICS","UNDERGRAD",21
"Physics & Philosophy","POLITICAL_SCIENCE","GRAD",15
"Physics & Philosophy","POLITICAL_SCIENCE","UNDERGRAD",15
"Physics & Philosophy","PSYCHOLOGY","GRAD",24
"Physics & Philosophy","PSYCHOLOGY","UNDERGRAD",20
"Physics & Philosophy","STATISTICS","GRAD",18
"Physics & Philosophy","STATISTICS","UNDERGRAD",17
"Pillars of the Earth, The","COMPUTER_SCIENCE","GRAD",23
"Pillars of the Earth, The","COMPUTER_SCIENCE","UNDERGRAD",17
"Pillars of the Earth, The","DANCE","GRAD",15
"Pillars of the Earth, The","DANCE","UNDERGRAD",22
"Pillars of the Earth, The","ECONOMICS","GRAD",26
"Pillars of the Earth, The","ECONOMICS","UNDERGRAD",25
"Pillars of the Earth, The","ENGLISH","GRAD",15
"Pillars of the Earth, The","ENGLISH","UNDERGRAD",12
"Pillars of the Earth, The","MATHEMATICS","GRAD",22
"Pillars of the Earth, The","MATHEMATICS","UNDERGRAD",25
"Pillars of the Earth, The","POLITICAL_SCIENCE","GRAD",12
"Pillars of the Earth, The","POLITICAL_SCIENCE","UNDERGRAD",19
"Pillars of the Earth, The","PSYCHOLOGY","GRAD",23
"Pillars of the Earth, The","PSYCHOLOGY","UNDERGRAD",27
"Pillars of the Earth, The","STATISTICS","GRAD",28
"Pillars of the Earth, The","STATISTICS","UNDERGRAD",19
"Pointers in C","COMPUTER_SCIENCE","GRAD",37
"Pointers in C","COMPUTER_SCIENCE","UNDERGRAD",18
"Pointers in C","DANCE","GRAD",16
"Pointers in C","DANCE","UNDERGRAD",22
"Pointers in C","ECONOMICS","GRAD",24
"Pointers in C","ECONOMICS","UNDERGRAD",16
"Pointers in C","ENGLISH","GRAD",26
"Pointers in C","ENGLISH","UNDERGRAD",14
"Pointers in C","MATHEMATICS","GRAD",19
"Pointers in C","MATHEMATICS","UNDERGRAD",24
"Pointers in C","POLITICAL_SCIENCE","GRAD",19
"Pointers in C","POLITICAL_SCIENCE","UNDERGRAD",19
"Pointers in C","PSYCHOLOGY","GRAD",23
"Pointers in C","PSYCHOLOGY","UNDERGRAD",19
"Pointers in C","STATISTICS","GRAD",35
"Pointers in C","STATISTICS","UNDERGRAD",28
"Political Philosophers","COMPUTER_SCIENCE","GRAD",22
"Political Philosophers","COMPUTER_SCIENCE","UNDERGRAD",23
"Political Philosophers","DANCE","GRAD",17
"Political Philosophers","DANCE","UNDERGRAD",16
"Political Philosophers","ECONOMICS","GRAD",21
"Political Philosophers","ECONOMICS","UNDERGRAD",21
"Political Philosophers","ENGLISH","GRAD",14
"Political Philosophers","ENGLISH","UNDERGRAD",23
"Political Philosophers","MATHEMATICS","GRAD",20
"Political Philosophers","MATHEMATICS","UNDERGRAD",23
"Political Philosophers","POLITICAL_SCIENCE","GRAD",26
"Political Philosophers","POLITICAL_SCIENCE","UNDERGRAD",26
"Political Philosophers","PSYCHOLOGY","GRAD",23
"Political Philosophers","PSYCHOLOGY","UNDERGRAD",23
"Political Philosophers","STATISTICS","GRAD",23
"Political Philosophers","STATISTICS","UNDERGRAD",25
"Power Electronics - Mohan","COMPUTER_SCIENCE","GRAD",22
"Power Electronics - Mohan","COMPUTER_SCIENCE","UNDERGRAD",24
"Power Electronics - Mohan","DANCE","GRAD",26
"Power Electronics - Mohan","DANCE","UNDERGRAD",22
"Power Electronics - Mohan","ECONOMICS","GRAD",15
"Power Electronics - Mohan","ECONOMICS","UNDERGRAD",22
"Power Electronics - Mohan","ENGLISH","GRAD",16
"Power Electronics - Mohan","ENGLISH","UNDERGRAD",19
"Power Electronics - Mohan","MATHEMATICS","GRAD",12
"Power Electronics - Mohan","MATHEMATICS","UNDERGRAD",14
"Power Electronics - Mohan","POLITICAL_SCIENCE","GRAD",23
"Power Electronics - Mohan","POLITICAL_SCIENCE","UNDERGRAD",21
"Power Electronics - Mohan","PSYCHOLOGY","GRAD",20
"Power Electronics - Mohan","PSYCHOLOGY","UNDERGRAD",25
"Power Electronics - Mohan","STATISTICS","GRAD",30
"Power Electronics - Mohan","STATISTICS","UNDERGRAD",19
"Power Electronics - Rashid","COMPUTER_SCIENCE","GRAD",24
"Power Electronics - Rashid","COMPUTER_SCIENCE","UNDERGRAD",22
"Power Electronics - Rashid","DANCE","GRAD",15
"Power Electronics - Rashid","DANCE","UNDERGRAD",16
"Power Electronics - Rashid","ECONOMICS","GRAD",21
"Power Electronics - Rashid","ECONOMICS","UNDERGRAD",16
"Power Electronics - Rashid","ENGLISH","GRAD",18
"Power Electronics - Rashid","ENGLISH","UNDERGRAD",15
"Power Electronics - Rashid","MATHEMATICS","GRAD",18
"Power Electronics - Rashid","MATHEMATICS","UNDERGRAD",28
"Power Electronics - Rashid","POLITICAL_SCIENCE","GRAD",20
"Power Electronics - Rashid","POLITICAL_SCIENCE","UNDERGRAD",19
"Power Electronics - Rashid","PSYCHOLOGY","GRAD",22
"Power Electronics - Rashid","PSYCHOLOGY","UNDERGRAD",14
"Power Electronics - Rashid","STATISTICS","GRAD",30
"Power Electronics - Rashid","STATISTICS","UNDERGRAD",17
"Prince, The","COMPUTER_SCIENCE","GRAD",24
"Prince, The","COMPUTER_SCIENCE","UNDERGRAD",18
"Prince, The","DANCE","GRAD",10
"Prince, The","DANCE","UNDERGRAD",21
"Prince, The","ECONOMICS","GRAD",24
"Prince, The","ECONOMICS","UNDERGRAD",17
"Prince, The","ENGLISH","GRAD",23
"Prince, The","ENGLISH","UNDERGRAD",22
"Prince, The","MATHEMATICS","GRAD",21
"Prince, The","MATHEMATICS","UNDERGRAD",27
"Prince, The","POLITICAL_SCIENCE","GRAD",13
"Prince, The","POLITICAL_SCIENCE","UNDERGRAD",16
"Prince, The","PSYCHOLOGY","GRAD",28
"Prince, The","PSYCHOLOGY","UNDERGRAD",11
"Prince, The","STATISTICS","GRAD",19
"Prince, The","STATISTICS","UNDERGRAD",17
"Principles of Communication Systems","COMPUTER_SCIENCE","GRAD",22
"Principles of Communication Systems","COMPUTER_SCIENCE","UNDERGRAD",14
"Principles of Communication Systems","DANCE","GRAD",13
"Principles of Communication Systems","DANCE","UNDERGRAD",16
"Principles of Communication Systems","ECONOMICS","GRAD",15
"Principles of Communication Systems","ECONOMICS","UNDERGRAD",26
"Principles of Communication Systems","ENGLISH","GRAD",22
"Principles of Communication Systems","ENGLISH","UNDERGRAD",21
"Principles of Communication Systems","MATHEMATICS","GRAD",13
"Principles of Communication Systems","MATHEMATICS","UNDERGRAD",21
"Principles of Communication Systems","POLITICAL_SCIENCE","GRAD",25
"Principles of Communication Systems","POLITICAL_SCIENCE","UNDERGRAD",34
"Principles of Communication Systems","PSYCHOLOGY","GRAD",17
"Principles of Communication Systems","PSYCHOLOGY","UNDERGRAD",19
"Principles of Communication Systems","STATISTICS","GRAD",21
"Principles of Communication Systems","STATISTICS","UNDERGRAD",16
"Prisoner of Birth, A","COMPUTER_SCIENCE","GRAD",27
"Prisoner of Birth, A","COMPUTER_SCIENCE","UNDERGRAD",22
"Prisoner of Birth, A","DANCE","GRAD",12
"Prisoner of Birth, A","DANCE","UNDERGRAD",18
"Prisoner of Birth, A","ECONOMICS","GRAD",26
"Prisoner of Birth, A","ECONOMICS","UNDERGRAD",17
"Prisoner of Birth, A","ENGLISH","GRAD",19
"Prisoner of Birth, A","ENGLISH","UNDERGRAD",18
"Prisoner of Birth, A","MATHEMATICS","GRAD",23
"Prisoner of Birth, A","MATHEMATICS","UNDERGRAD",18
"Prisoner of Birth, A","POLITICAL_SCIENCE","GRAD",22
"Prisoner of Birth, A","POLITICAL_SCIENCE","UNDERGRAD",22
"Prisoner of Birth, A","PSYCHOLOGY","GRAD",26
"Prisoner of Birth, A","PSYCHOLOGY","UNDERGRAD",23
"Prisoner of Birth, A","STATISTICS","GRAD",26
"Prisoner of Birth, A","STATISTICS","UNDERGRAD",20
"Python for Data Analysis","COMPUTER_SCIENCE","GRAD",32
"Python for Data Analysis","COMPUTER_SCIENCE","UNDERGRAD",19
"Python for Data Analysis","DANCE","GRAD",17
"Python for Data Analysis","DANCE","UNDERGRAD",15
"Python for Data Analysis","ECONOMICS","GRAD",29
"Python for Data Analysis","ECONOMICS","UNDERGRAD",21
"Python for Data Analysis","ENGLISH","GRAD",19
"Python for Data Analysis","ENGLISH","UNDERGRAD",21
"Python for Data Analysis","MATHEMATICS","GRAD",14
"Python for Data Analysis","MATHEMATICS","UNDERGRAD",18
"Python for Data Analysis","POLITICAL_SCIENCE","GRAD",20
"Python for Data Analysis","POLITICAL_SCIENCE","UNDERGRAD",19
"Python for Data Analysis","PSYCHOLOGY","GRAD",21
"Python for Data Analysis","PSYCHOLOGY","UNDERGRAD",30
"Python for Data Analysis","STATISTICS","GRAD",27
"Python for Data Analysis","STATISTICS","UNDERGRAD",19
"Radiowaril Bhashane & Shrutika","COMPUTER_SCIENCE","GRAD",18
"Radiowaril Bhashane & Shrutika","COMPUTER_SCIENCE","UNDERGRAD",19
"Radiowaril Bhashane & Shrutika","DANCE","GRAD",13
"Radiowaril Bhashane & Shrutika","DANCE","UNDERGRAD",22
"Radiowaril Bhashane & Shrutika","ECONOMICS","GRAD",24
"Radiowaril Bhashane & Shrutika","ECONOMICS","UNDERGRAD",20
"Radiowaril Bhashane & Shrutika","ENGLISH","GRAD",21
"Radiowaril Bhashane & Shrutika","ENGLISH","UNDERGRAD",20
"Radiowaril Bhashane & Shrutika","MATHEMATICS","GRAD",18
"Radiowaril Bhashane & Shrutika","MATHEMATICS","UNDERGRAD",25
"Radiowaril Bhashane & Shrutika","POLITICAL_SCIENCE","GRAD",25
"Radiowaril Bhashane & Shrutika","POLITICAL_SCIENCE","UNDERGRAD",21
"Radiowaril Bhashane & Shrutika","PSYCHOLOGY","GRAD",21
"Radiowaril Bhashane & Shrutika","PSYCHOLOGY","UNDERGRAD",11
"Radiowaril Bhashane & Shrutika","STATISTICS","GRAD",21
"Radiowaril Bhashane & Shrutika","STATISTICS","UNDERGRAD",8
"Raisin in the Sun, A","COMPUTER_SCIENCE","GRAD",23
"Raisin in the Sun, A","COMPUTER_SCIENCE","UNDERGRAD",15
"Raisin in the Sun, A","DANCE","GRAD",13
"Raisin in the Sun, A","DANCE","UNDERGRAD",15
"Raisin in the Sun, A","ECONOMICS","GRAD",20
"Raisin in the Sun, A","ECONOMICS","UNDERGRAD",12
"Raisin in the Sun, A","ENGLISH","GRAD",23
"Raisin in the Sun, A","ENGLISH","UNDERGRAD",21
"Raisin in the Sun, A","MATHEMATICS","GRAD",24
"Raisin in the Sun, A","MATHEMATICS","UNDERGRAD",17
"Raisin in the Sun, A","POLITICAL_SCIENCE","GRAD",21
"Raisin in the Sun, A","POLITICAL_SCIENCE","UNDERGRAD",28
"Raisin in the Sun, A","PSYCHOLOGY","GRAD",19
"Raisin in the Sun, A","PSYCHOLOGY","UNDERGRAD",20
"Raisin in the Sun, A","STATISTICS","GRAD",26
"Raisin in the Sun, A","STATISTICS","UNDERGRAD",16
"Rationality & Freedom","COMPUTER_SCIENCE","GRAD",25
"Rationality & Freedom","COMPUTER_SCIENCE","UNDERGRAD",23
"Rationality & Freedom","DANCE","GRAD",16
"Rationality & Freedom","DANCE","UNDERGRAD",26
"Rationality & Freedom","ECONOMICS","GRAD",15
"Rationality & Freedom","ECONOMICS","UNDERGRAD",22
"Rationality & Freedom","ENGLISH","GRAD",16
"Rationality & Freedom","ENGLISH","UNDERGRAD",14
"Rationality & Freedom","MATHEMATICS","GRAD",16
"Rationality & Freedom","MATHEMATICS","UNDERGRAD",19
"Rationality & Freedom","POLITICAL_SCIENCE","GRAD",19
"Rationality & Freedom","POLITICAL_SCIENCE","UNDERGRAD",27
"Rationality & Freedom","PSYCHOLOGY","GRAD",27
"Rationality & Freedom","PSYCHOLOGY","UNDERGRAD",27
"Rationality & Freedom","STATISTICS","GRAD",28
"Rationality & Freedom","STATISTICS","UNDERGRAD",14
"Return of the Primitive","COMPUTER_SCIENCE","GRAD",33
"Return of the Primitive","COMPUTER_SCIENCE","UNDERGRAD",22
"Return of the Primitive","DANCE","GRAD",27
"Return of the Primitive","DANCE","UNDERGRAD",33
"Return of the Primitive","ECONOMICS","GRAD",20
"Return of the Primitive","ECONOMICS","UNDERGRAD",32
"Return of the Primitive","ENGLISH","GRAD",16
"Return of the Primitive","ENGLISH","UNDERGRAD",14
"Return of the Primitive","MATHEMATICS","GRAD",14
"Return of the Primitive","MATHEMATICS","UNDERGRAD",19
"Return of the Primitive","POLITICAL_SCIENCE","GRAD",16
"Return of the Primitive","POLITICAL_SCIENCE","UNDERGRAD",20
"Return of the Primitive","PSYCHOLOGY","GRAD",19
"Return of the Primitive","PSYCHOLOGY","UNDERGRAD",25
"Return of the Primitive","STATISTICS","GRAD",25
"Return of the Primitive","STATISTICS","UNDERGRAD",18
"Ropemaker, The","COMPUTER_SCIENCE","GRAD",25
"Ropemaker, The","COMPUTER_SCIENCE","UNDERGRAD",19
"Ropemaker, The","DANCE","GRAD",18
"Ropemaker, The","DANCE","UNDERGRAD",21
"Ropemaker, The","ECONOMICS","GRAD",28
"Ropemaker, The","ECONOMICS","UNDERGRAD",20
"Ropemaker, The","ENGLISH","GRAD",21
"Ropemaker, The","ENGLISH","UNDERGRAD",14
"Ropemaker, The","MATHEMATICS","GRAD",16
"Ropemaker, The","MATHEMATICS","UNDERGRAD",29
"Ropemaker, The","POLITICAL_SCIENCE","GRAD",21
"Ropemaker, The","POLITICAL_SCIENCE","UNDERGRAD",21
"Ropemaker, The","PSYCHOLOGY","GRAD",17
"Ropemaker, The","PSYCHOLOGY","UNDERGRAD",18
"Ropemaker, The","STATISTICS","GRAD",24
"Ropemaker, The","STATISTICS","UNDERGRAD",14
"Rosy is My Relative","COMPUTER_SCIENCE","GRAD",33
"Rosy is My Relative","COMPUTER_SCIENCE","UNDERGRAD",25
"Rosy is My Relative","DANCE","GRAD",19
"Rosy is My Relative","DANCE","UNDERGRAD",29
"Rosy is My Relative","ECONOMICS","GRAD",14
"Rosy is My Relative","ECONOMICS","UNDERGRAD",23
"Rosy is My Relative","ENGLISH","GRAD",16
"Rosy is My Relative","ENGLISH","UNDERGRAD",21
"Rosy is My Relative","MATHEMATICS","GRAD",23
"Rosy is My Relative","MATHEMATICS","UNDERGRAD",16
"Rosy is My Relative","POLITICAL_SCIENCE","GRAD",22
"Rosy is My Relative","POLITICAL_SCIENCE","UNDERGRAD",17
"Rosy is My Relative","PSYCHOLOGY","GRAD",25
"Rosy is My Relative","PSYCHOLOGY","UNDERGRAD",29
"Rosy is My Relative","STATISTICS","GRAD",25
"Rosy is My Relative","STATISTICS","UNDERGRAD",17
"Russian Journal, A","COMPUTER_SCIENCE","GRAD",23
"Russian Journal, A","COMPUTER_SCIENCE","UNDERGRAD",15
"Russian Journal, A","DANCE","GRAD",17
"Russian Journal, A","DANCE","UNDERGRAD",20
"Russian Journal, A","ECONOMICS","GRAD",22
"Russian Journal, A","ECONOMICS","UNDERGRAD",27
"Russian Journal, A","ENGLISH","GRAD",15
"Russian Journal, A","ENGLISH","UNDERGRAD",21
"Russian Journal, A","MATHEMATICS","GRAD",24
"Russian Journal, A","MATHEMATICS","UNDERGRAD",22
"Russian Journal, A","POLITICAL_SCIENCE","GRAD",23
"Russian Journal, A","POLITICAL_SCIENCE","UNDERGRAD",28
"Russian Journal, A","PSYCHOLOGY","GRAD",22
"Russian Journal, A","PSYCHOLOGY","UNDERGRAD",28
"Russian Journal, A","STATISTICS","GRAD",27
"Russian Journal, A","STATISTICS","UNDERGRAD",22
"Scoop!","COMPUTER_SCIENCE","GRAD",23
"Scoop!","COMPUTER_SCIENCE","UNDERGRAD",17
"Scoop!","DANCE","GRAD",17
"Scoop!","DANCE","UNDERGRAD",20
"Scoop!","ECONOMICS","GRAD",24
"Scoop!","ECONOMICS","UNDERGRAD",23
"Scoop!","ENGLISH","GRAD",22
"Scoop!","ENGLISH","UNDERGRAD",16
"Scoop!","MATHEMATICS","GRAD",24
"Scoop!","MATHEMATICS","UNDERGRAD",17
"Scoop!","POLITICAL_SCIENCE","GRAD",26
"Scoop!","POLITICAL_SCIENCE","UNDERGRAD",23
"Scoop!","PSYCHOLOGY","GRAD",15
"Scoop!","PSYCHOLOGY","UNDERGRAD",25
"Scoop!","STATISTICS","GRAD",29
"Scoop!","STATISTICS","UNDERGRAD",19
"Sea of Poppies","COMPUTER_SCIENCE","GRAD",15
"Sea of Poppies","COMPUTER_SCIENCE","UNDERGRAD",24
"Sea of Poppies","DANCE","GRAD",24
"Sea of Poppies","DANCE","UNDERGRAD",16
"Sea of Poppies","ECONOMICS","GRAD",22
"Sea of Poppies","ECONOMICS","UNDERGRAD",20
"Sea of Poppies","ENGLISH","GRAD",22
"Sea of Poppies","ENGLISH","UNDERGRAD",21
"Sea of Poppies","MATHEMATICS","GRAD",17
"Sea of Poppies","MATHEMATICS","UNDERGRAD",20
"Sea of Poppies","POLITICAL_SCIENCE","GRAD",23
"Sea of Poppies","POLITICAL_SCIENCE","UNDERGRAD",15
"Sea of Poppies","PSYCHOLOGY","GRAD",23
"Sea of Poppies","PSYCHOLOGY","UNDERGRAD",22
"Sea of Poppies","STATISTICS","GRAD",21
"Sea of Poppies","STATISTICS","UNDERGRAD",18
"Selected Short Stories","COMPUTER_SCIENCE","GRAD",38
"Selected Short Stories","COMPUTER_SCIENCE","UNDERGRAD",11
"Selected Short Stories","DANCE","GRAD",12
"Selected Short Stories","DANCE","UNDERGRAD",23
"Selected Short Stories","ECONOMICS","GRAD",20
"Selected Short Stories","ECONOMICS","UNDERGRAD",24
"Selected Short Stories","ENGLISH","GRAD",19
"Selected Short Stories","ENGLISH","UNDERGRAD",17
"Selected Short Stories","MATHEMATICS","GRAD",9
"Selected Short Stories","MATHEMATICS","UNDERGRAD",22
"Selected Short Stories","POLITICAL_SCIENCE","GRAD",30
"Selected Short Stories","POLITICAL_SCIENCE","UNDERGRAD",25
"Selected Short Stories","PSYCHOLOGY","GRAD",25
"Selected Short Stories","PSYCHOLOGY","UNDERGRAD",26
"Selected Short Stories","STATISTICS","GRAD",21
"Selected Short Stories","STATISTICS","UNDERGRAD",15
"Short History of the World, A","COMPUTER_SCIENCE","GRAD",26
"Short History of the World, A","COMPUTER_SCIENCE","UNDERGRAD",15
"Short History of the World, A","DANCE","GRAD",20
"Short History of the World, A","DANCE","UNDERGRAD",26
"Short History of the World, A","ECONOMICS","GRAD",19
"Short History of the World, A","ECONOMICS","UNDERGRAD",16
"Short History of the World, A","ENGLISH","GRAD",16
"Short History of the World, A","ENGLISH","UNDERGRAD",12
"Short History of the World, A","MATHEMATICS","GRAD",19
"Short History of the World, A","MATHEMATICS","UNDERGRAD",21
"Short History of the World, A","POLITICAL_SCIENCE","GRAD",26
"Short History of the World, A","POLITICAL_SCIENCE","UNDERGRAD",21
"Short History of the World, A","PSYCHOLOGY","GRAD",32
"Short History of the World, A","PSYCHOLOGY","UNDERGRAD",32
"Short History of the World, A","STATISTICS","GRAD",18
"Short History of the World, A","STATISTICS","UNDERGRAD",23
"Signal and the Noise, The","COMPUTER_SCIENCE","GRAD",24
"Signal and the Noise, The","COMPUTER_SCIENCE","UNDERGRAD",11
"Signal and the Noise, The","DANCE","GRAD",16
"Signal and the Noise, The","DANCE","UNDERGRAD",20
"Signal and the Noise, The","ECONOMICS","GRAD",27
"Signal and the Noise, The","ECONOMICS","UNDERGRAD",16
"Signal and the Noise, The","ENGLISH","GRAD",23
"Signal and the Noise, The","ENGLISH","UNDERGRAD",15
"Signal and the Noise, The","MATHEMATICS","GRAD",19
"Signal and the Noise, The","MATHEMATICS","UNDERGRAD",20
"Signal and the Noise, The","POLITICAL_SCIENCE","GRAD",24
"Signal and the Noise, The","POLITICAL_SCIENCE","UNDERGRAD",20
"Signal and the Noise, The","PSYCHOLOGY","GRAD",23
"Signal and the Noise, The","PSYCHOLOGY","UNDERGRAD",20
"Signal and the Noise, The","STATISTICS","GRAD",22
"Signal and the Noise, The","STATISTICS","UNDERGRAD",22
"Simpsons & Their Mathematical Secrets","COMPUTER_SCIENCE","GRAD",22
"Simpsons & Their Mathematical Secrets","COMPUTER_SCIENCE","UNDERGRAD",12
"Simpsons & Their Mathematical Secrets","DANCE","GRAD",20
"Simpsons & Their Mathematical Secrets","DANCE","UNDERGRAD",21
"Simpsons & Their Mathematical Secrets","ECONOMICS","GRAD",19
"Simpsons & Their Mathematical Secrets","ECONOMICS","UNDERGRAD",26
"Simpsons & Their Mathematical Secrets","ENGLISH","GRAD",19
"Simpsons & Their Mathematical Secrets","ENGLISH","UNDERGRAD",13
"Simpsons & Their Mathematical Secrets","MATHEMATICS","GRAD",15
"Simpsons & Their Mathematical Secrets","MATHEMATICS","UNDERGRAD",22
"Simpsons & Their Mathematical Secrets","POLITICAL_SCIENCE","GRAD",26
"Simpsons & Their Mathematical Secrets","POLITICAL_SCIENCE","UNDERGRAD",28
"Simpsons & Their Mathematical Secrets","PSYCHOLOGY","GRAD",26
"Simpsons & Their Mathematical Secrets","PSYCHOLOGY","UNDERGRAD",27
"Simpsons & Their Mathematical Secrets","STATISTICS","GRAD",24
"Simpsons & Their Mathematical Secrets","STATISTICS","UNDERGRAD",17
"Slaughterhouse Five","COMPUTER_SCIENCE","GRAD",27
"Slaughterhouse Five","COMPUTER_SCIENCE","UNDERGRAD",18
"Slaughterhouse Five","DANCE","GRAD",15
"Slaughterhouse Five","DANCE","UNDERGRAD",21
"Slaughterhouse Five","ECONOMICS","GRAD",21
"Slaughterhouse Five","ECONOMICS","UNDERGRAD",26
"Slaughterhouse Five","ENGLISH","GRAD",19
"Slaughterhouse Five","ENGLISH","UNDERGRAD",18
"Slaughterhouse Five","MATHEMATICS","GRAD",8
"Slaughterhouse Five","MATHEMATICS","UNDERGRAD",19
"Slaughterhouse Five","POLITICAL_SCIENCE","GRAD",28
"Slaughterhouse Five","POLITICAL_SCIENCE","UNDERGRAD",20
"Slaughterhouse Five","PSYCHOLOGY","GRAD",24
"Slaughterhouse Five","PSYCHOLOGY","UNDERGRAD",31
"Slaughterhouse Five","STATISTICS","GRAD",17
"Slaughterhouse Five","STATISTICS","UNDERGRAD",12
"Social Choice & Welfare, Vol 39 No. 1","COMPUTER_SCIENCE","GRAD",37
"Social Choice & Welfare, Vol 39 No. 1","COMPUTER_SCIENCE","UNDERGRAD",25
"Social Choice & Welfare, Vol 39 No. 1","DANCE","GRAD",13
"Social Choice & Welfare, Vol 39 No. 1","DANCE","UNDERGRAD",22
